x,y,z,activity
0.04468,-0.61169,0.84155,1
0.03491,-0.61401,0.84802,1
0.02368,-0.55530,0.80798,1
0.03296,-0.55896,0.82825,1
0.05078,-0.59875,0.89746,1
0.04761,-0.59229,0.85999,1
0.04785,-0.50745,0.81763,1
0.07397,-0.52991,0.90967,1
0.08093,-0.52380,0.89673,1
0.06873,-0.52612,0.86987,1
0.08618,-0.49500,0.92712,1
0.09485,-0.44141,0.94336,1
0.10278,-0.32336,0.85400,1
0.10706,-0.39795,0.85608,1
0.12256,-0.39722,0.91882,1
0.12793,-0.38635,1.00708,1
0.13318,-0.31396,0.94312,1
0.14758,-0.25281,0.91443,1
0.15173,-0.28406,0.97412,1
0.13953,-0.34204,0.99731,1
0.15576,-0.30261,0.95154,1
0.17761,-0.26685,0.98743,1
0.17151,-0.23511,0.94751,1
0.17322,-0.26270,0.96399,1
0.17944,-0.27185,0.98071,1
0.19141,-0.26172,0.97180,1
0.19958,-0.22546,0.94458,1
0.19836,-0.25122,0.95386,1
0.20825,-0.27039,1.00940,1
0.21814,-0.24585,0.98792,1
0.21057,-0.21924,0.92090,1
0.19983,-0.20703,0.87549,1
0.21045,-0.22083,0.91956,1
0.23059,-0.24585,0.97351,1
0.22949,-0.25317,0.99976,1
0.23022,-0.24609,1.02039,1
0.22461,-0.23096,0.93018,1
0.22559,-0.23962,0.92187,1
0.23718,-0.22913,0.95129,1
0.24060,-0.24121,0.97375,1
0.23816,-0.25732,0.99219,1
0.24731,-0.24878,0.96558,1
0.25452,-0.24951,0.96301,1
0.24353,-0.24255,0.93054,1
0.23523,-0.24597,0.89722,1
0.24585,-0.24854,0.88721,1
0.24121,-0.19983,0.84302,1
0.20728,-0.13794,0.71069,1
0.15637,-0.17200,0.74023,1
0.11890,-0.27881,0.94507,1
0.08728,-0.27600,1.14990,1
0.07910,-0.27551,1.16650,1
0.07043,-0.24487,1.08325,1
0.05225,-0.19775,0.93396,1
0.00659,-0.25354,0.92224,1
-0.01550,-0.21814,1.01343,1
-0.01147,-0.22449,1.07373,1
-0.02087,-0.16272,0.92700,1
-0.06152,-0.15259,0.93713,1
-0.08533,-0.16211,1.08496,1
-0.09607,-0.12488,1.01221,1
-0.10986,-0.08484,0.91663,1
-0.13660,-0.04907,1.02393,1
-0.15991,-0.07715,1.10498,1
-0.17834,-0.08093,1.03369,1
-0.18030,-0.08215,0.98401,1
-0.19592,-0.08740,0.97485,1
-0.21387,-0.12622,0.98401,1
-0.21558,-0.11487,0.98059,1
-0.22021,-0.10925,0.99475,1
-0.22607,-0.14795,0.98633,1
-0.23254,-0.15649,0.99768,1
-0.24329,-0.16028,0.98145,1
-0.25073,-0.18542,0.95764,1
-0.25159,-0.20093,0.95312,1
-0.25793,-0.21423,0.96411,1
-0.26062,-0.20056,0.95203,1
-0.26648,-0.21838,0.93347,1
-0.27161,-0.23621,0.93457,1
-0.27625,-0.23828,0.95264,1
-0.28247,-0.24866,0.93457,1
-0.28931,-0.28564,0.94934,1
-0.28247,-0.26624,0.95239,1
-0.29065,-0.28943,0.93909,1
-0.28979,-0.29541,0.89465,1
-0.28906,-0.32593,0.90002,1
-0.29675,-0.32922,0.89807,1
-0.29639,-0.34009,0.90942,1
-0.29358,-0.35181,0.89160,1
-0.29468,-0.35547,0.88306,1
-0.29480,-0.35376,0.84717,1
-0.29785,-0.38928,0.88391,1
-0.30554,-0.40515,0.90747,1
-0.31653,-0.39795,0.86340,1
-0.31531,-0.41919,0.84058,1
-0.30139,-0.42834,0.87122,1
-0.30481,-0.45410,0.85645,1
-0.30603,-0.46741,0.83179,1
-0.29858,-0.44543,0.85425,1
-0.30920,-0.45288,0.87878,1
-0.32532,-0.45471,0.83997,1
-0.32617,-0.46704,0.79687,1
-0.31287,-0.48364,0.82312,1
-0.31165,-0.50183,0.82617,1
-0.30981,-0.49890,0.79858,1
-0.31104,-0.51770,0.80444,1
-0.30896,-0.51245,0.84900,1
-0.31726,-0.50525,0.75305,1
-0.30774,-0.50000,0.79297,1
-0.30139,-0.51416,0.86462,1
-0.30859,-0.53906,0.82556,1
-0.30798,-0.50183,0.77319,1
-0.30237,-0.47852,0.77429,1
-0.30591,-0.49377,0.79285,1
-0.30762,-0.52063,0.78357,1
-0.30298,-0.50488,0.80078,1
-0.30872,-0.52417,0.81421,1
-0.31177,-0.52502,0.80933,1
-0.31384,-0.53394,0.79822,1
-0.31079,-0.54248,0.81287,1
-0.31348,-0.51746,0.79565,1
-0.31067,-0.53894,0.82349,1
-0.30847,-0.55127,0.84082,1
-0.30786,-0.56299,0.86377,1
-0.29651,-0.57092,0.87488,1
-0.29761,-0.50696,0.81995,1
-0.28589,-0.51672,0.91846,1
-0.26550,-0.54517,0.93237,1
-0.25256,-0.50195,0.83728,1
-0.21997,-0.43347,0.82532,1
-0.17664,-0.45349,0.88452,1
-0.13525,-0.33948,0.79065,1
-0.13721,-0.39368,0.81030,1
-0.11731,-0.39758,0.83264,1
-0.09167,-0.46411,0.95349,1
-0.10327,-0.42053,0.89978,1
-0.08752,-0.40234,0.82690,1
-0.06372,-0.42651,0.97534,1
-0.05933,-0.43103,1.01184,1
-0.05774,-0.44275,0.97864,1
-0.03979,-0.35632,0.94531,1
-0.02173,-0.27808,0.90173,1
-0.01343,-0.33264,0.96167,1
-0.00610,-0.26489,0.92151,1
0.00623,-0.27014,0.95081,1
0.02429,-0.25269,1.07080,1
0.03601,-0.20544,1.02625,1
0.04687,-0.17090,0.96765,1
0.04517,-0.15552,0.90625,1
0.03821,-0.19604,0.92151,1
0.06433,-0.17175,1.05310,1
0.07959,-0.13965,1.05347,1
0.06860,-0.12085,0.97925,1
0.06787,-0.09460,0.93494,1
0.07764,-0.11670,0.94983,1
0.09119,-0.10339,0.99927,1
0.08813,-0.10413,1.02979,1
0.08191,-0.09314,0.99365,1
0.08887,-0.07092,0.98914,1
0.08630,-0.08020,0.99670,1
0.09338,-0.06262,1.03052,1
0.08972,-0.05786,0.98376,1
0.09094,-0.05054,1.00159,1
0.08667,-0.03528,0.98901,1
0.09009,-0.03552,1.00488,1
0.08667,-0.03088,1.01868,1
0.08777,-0.01941,1.00195,1
0.08887,0.00867,1.00061,1
0.08777,-0.00061,1.03955,1
0.08594,-0.00146,1.03027,1
0.08411,0.00073,0.97620,1
0.08350,0.00586,1.00354,1
0.08142,0.00781,0.99072,1
0.08044,0.01294,1.00793,1
0.08875,0.02747,1.02991,1
0.07410,0.03381,0.99158,1
0.07727,0.04517,0.99365,1
0.07629,0.04517,0.96643,1
0.07141,0.05103,0.95569,1
0.05420,0.05359,0.98499,1
0.05762,0.04065,1.07996,1
0.04248,0.07690,1.03198,1
0.03381,0.09448,0.97595,1
0.03613,0.08948,1.03210,1
0.03442,0.08728,1.05176,1
0.02893,0.07239,1.01501,1
0.01147,0.07104,0.91553,1
0.01196,0.09521,0.95312,1
0.00464,0.13599,1.04150,1
-0.00488,0.18506,1.01404,1
-0.00879,0.18250,1.00476,1
-0.01575,0.20496,1.05261,1
-0.02368,0.23792,1.00928,1
-0.03821,0.21667,0.97461,1
-0.02209,0.22229,1.03064,1
-0.02332,0.18640,1.02368,1
-0.02991,0.17957,0.99573,1
-0.04309,0.16150,0.91650,1
-0.04370,0.12817,0.96582,1
-0.02808,0.11121,1.00513,1
-0.04163,0.08606,1.05469,1
-0.05298,0.05383,0.99976,1
-0.05933,0.02283,0.97876,1
-0.05566,0.01355,1.02246,1
-0.05518,0.01428,1.02856,1
-0.06299,-0.02087,1.05774,1
-0.06702,-0.05200,1.01587,1
-0.06982,-0.04932,0.96045,1
-0.07837,-0.07214,0.96509,1
-0.07715,-0.08459,1.01355,1
-0.07947,-0.09021,1.06177,1
-0.08386,-0.09009,0.99683,1
-0.08789,-0.10913,0.98865,1
-0.08813,-0.12646,1.02112,1
-0.08826,-0.12012,0.97974,1
-0.09033,-0.13220,0.96350,1
-0.09277,-0.15723,1.00220,1
-0.09546,-0.14355,0.98987,1
-0.09094,-0.09729,1.03589,1
-0.09412,-0.07471,1.04163,1
-0.09583,-0.06018,1.03394,1
-0.09656,-0.01111,0.98718,1
-0.11267,-0.00488,0.94165,1
-0.11023,0.03442,0.98218,1
-0.11389,0.03748,1.03430,1
-0.11365,0.05676,1.04980,1
-0.10852,0.10095,1.02820,1
-0.11682,0.11841,0.98401,1
-0.12073,0.13892,0.98657,1
-0.11621,0.16663,1.01379,1
-0.11243,0.16968,1.02551,1
-0.11438,0.16248,0.98291,1
-0.11646,0.20898,0.95850,1
-0.10876,0.26428,0.98486,1
-0.10779,0.28455,0.95605,1
-0.11194,0.28577,0.88306,1
-0.11682,0.29492,0.89746,1
-0.11584,0.37366,1.00427,1
-0.11292,0.36560,0.95361,1
-0.12451,0.35400,0.88306,1
-0.12695,0.36816,0.87500,1
-0.12292,0.40930,0.91565,1
-0.12073,0.42078,0.95459,1
-0.12610,0.39978,0.95044,1
-0.12830,0.34863,0.92346,1
-0.13513,0.31067,0.92664,1
-0.14343,0.25122,0.96301,1
-0.13635,0.20996,0.98523,1
-0.12598,0.19458,0.98743,1
-0.12854,0.13538,1.03333,1
-0.12756,0.06653,0.99768,1
-0.13025,0.03577,0.96570,1
-0.13135,-0.00842,0.96204,1
-0.12585,-0.01587,0.99915,1
-0.13196,-0.02197,1.01123,1
-0.14355,-0.02112,0.97070,1
-0.13855,-0.07898,0.99048,1
-0.13196,-0.11523,1.04187,1
-0.14099,-0.13611,0.97424,1
-0.14465,-0.19153,0.98059,1
-0.14600,-0.19873,0.96521,1
-0.15662,-0.21094,0.96106,1
-0.15234,-0.24341,0.97803,1
-0.15063,-0.27502,0.98999,1
-0.14893,-0.27600,0.99817,1
-0.15308,-0.25330,0.96985,1
-0.14905,-0.23059,0.95972,1
-0.14856,-0.23047,0.98645,1
-0.14795,-0.21814,0.98499,1
-0.14612,-0.19812,0.96643,1
-0.15063,-0.14600,0.92981,1
-0.14441,-0.13831,0.98157,1
-0.14490,-0.13440,1.00549,1
-0.14746,-0.10107,1.01477,1
-0.14941,-0.06287,1.00684,1
-0.15088,-0.06006,1.02148,1
-0.14917,-0.03442,1.01404,1
-0.14905,-0.02759,1.00183,1
-0.14587,-0.01367,0.96558,1
-0.15002,0.00330,0.96448,1
-0.14893,0.02649,1.01367,1
-0.14160,0.04150,1.03943,1
-0.14099,0.04749,1.00696,1
-0.15393,0.02954,0.95044,1
-0.14612,0.02856,0.97363,1
-0.14331,0.02185,1.00818,1
-0.14795,0.03003,1.00732,1
-0.15320,0.04272,1.00781,1
-0.15125,0.03845,1.00952,1
-0.15271,0.01697,1.01526,1
-0.14929,0.01978,1.01086,1
-0.14795,0.02783,1.00134,1
-0.14697,0.03503,1.00037,1
-0.14697,0.04126,0.99902,1
-0.14734,0.04578,1.00708,1
-0.14331,0.05566,1.00330,1
-0.14124,0.06067,0.97046,1
-0.13684,0.07727,1.00305,1
-0.13379,0.08911,1.00671,1
-0.14233,0.08997,0.99927,1
-0.14319,0.09644,0.98401,1
-0.14185,0.08289,0.98401,1
-0.13708,0.08032,1.01050,1
-0.13879,0.07556,0.99268,1
-0.13818,0.07324,0.99292,1
-0.13464,0.07678,1.00439,1
-0.13953,0.06909,0.98682,1
-0.14282,0.04749,0.98279,1
-0.13904,0.03809,1.00562,1
-0.13855,0.01282,1.01355,1
-0.14209,0.01538,1.01770,1
-0.13953,0.01965,1.01172,1
-0.13806,0.00146,0.99023,1
-0.13501,-0.01672,0.98254,1
-0.13745,-0.03088,0.98608,1
-0.14148,-0.05151,1.00305,1
-0.13354,-0.05920,1.01599,1
-0.13538,-0.07910,1.00732,1
-0.15100,-0.13965,0.97791,1
-0.14551,-0.13794,0.96326,1
-0.13928,-0.13611,0.96411,1
-0.14136,-0.15247,0.99915,1
-0.14600,-0.18286,0.98621,1
-0.15088,-0.19275,0.98633,1
-0.15271,-0.19922,0.99744,1
-0.15271,-0.22192,1.00049,1
-0.14819,-0.22461,0.97888,1
-0.14563,-0.22461,0.97668,1
-0.14807,-0.21863,0.96790,1
-0.14795,-0.22888,0.98645,1
-0.14148,-0.21667,0.97803,1
-0.14099,-0.21936,0.97363,1
-0.14404,-0.21899,0.96521,1
-0.14209,-0.21484,0.97034,1
-0.14221,-0.21399,0.95874,1
-0.14038,-0.21399,0.97302,1
-0.14001,-0.20850,1.00073,1
-0.14514,-0.21448,1.00024,1
-0.13916,-0.20679,0.98828,1
-0.13696,-0.20483,0.97119,1
-0.14026,-0.20764,0.97546,1
-0.13855,-0.20312,0.96143,1
-0.12866,-0.19922,0.97510,1
-0.12537,-0.18945,0.98975,1
-0.13635,-0.18713,0.97314,1
-0.13159,-0.17859,0.97498,1
-0.12939,-0.19543,0.99829,1
-0.13013,-0.18591,0.98254,1
-0.13123,-0.18579,0.96777,1
-0.13354,-0.18262,0.97668,1
-0.12708,-0.17859,1.00720,1
-0.12708,-0.18152,1.00293,1
-0.13159,-0.18286,0.96838,1
-0.12012,-0.17212,0.95618,1
-0.11890,-0.17773,0.99036,1
-0.12561,-0.16858,0.97791,1
-0.12927,-0.15979,0.98950,1
-0.12695,-0.15857,1.00037,1
-0.13330,-0.16492,0.99927,1
-0.13538,-0.18103,0.98547,1
-0.12744,-0.17993,0.99097,1
-0.12329,-0.17615,0.99951,1
-0.12341,-0.16650,1.00061,1
-0.12781,-0.15332,0.98462,1
-0.12500,-0.15649,1.00232,1
-0.12854,-0.17188,0.99841,1
-0.12708,-0.17200,0.97937,1
-0.12195,-0.17346,0.97192,1
-0.12231,-0.16980,0.97351,1
-0.12109,-0.15698,0.98669,1
-0.12146,-0.15198,1.00671,1
-0.11609,-0.14722,0.99988,1
-0.11499,-0.12756,0.98853,1
-0.12341,-0.12622,0.99475,1
-0.11951,-0.10217,0.99536,1
-0.11487,-0.10376,0.99756,1
-0.12061,-0.12427,0.97070,1
-0.12122,-0.12415,0.98657,1
-0.11853,-0.10681,1.00195,1
-0.12219,-0.10120,0.98975,1
-0.12134,-0.07007,0.99817,1
-0.12415,-0.06116,0.98901,1
-0.12158,-0.07544,1.04285,1
-0.11780,-0.06262,1.02283,1
-0.11707,-0.05627,1.01306,1
-0.11353,-0.03162,1.00806,1
-0.11560,-0.00916,0.97729,1
-0.11633,-0.02197,0.99207,1
-0.10889,-0.02551,1.03479,1
-0.10852,-0.01746,1.03198,1
-0.11365,-0.01563,1.00854,1
-0.10144,-0.00562,1.00903,1
-0.09802,0.00110,0.99817,1
-0.10400,0.00220,0.98059,1
-0.10376,0.00928,0.96875,1
-0.10071,-0.01477,1.00928,1
-0.10083,-0.02783,1.01843,1
-0.10767,-0.03601,1.00305,1
-0.10352,-0.04919,1.01807,1
-0.10144,-0.05103,1.00647,1
-0.11267,-0.05701,0.99963,1
-0.10437,-0.05701,1.01257,1
-0.09131,-0.07166,1.04749,1
-0.11072,-0.08167,0.96301,1
-0.11450,-0.09863,0.95654,1
-0.10559,-0.08838,1.02856,1
-0.11072,-0.08875,1.03357,1
-0.11096,-0.07263,1.01721,1
-0.12390,-0.08252,1.05139,1
-0.12488,-0.08948,1.03870,1
-0.11707,-0.09412,1.03003,1
-0.11768,-0.13147,1.07068,1
-0.13794,-0.14270,1.02576,1
-0.13306,-0.12659,1.01379,1
-0.12219,-0.12158,1.03662,1
-0.13220,-0.12878,1.03601,1
-0.14624,-0.15051,0.95020,1
-0.09998,-0.11572,1.04419,1
-0.05212,-0.04468,1.00574,1
-0.05347,-0.05701,0.97583,1
-0.06677,-0.05383,0.83972,1
-0.08545,-0.07483,0.78284,1
-0.09814,-0.05322,0.86963,1
-0.05444,-0.01758,1.16248,1
-0.07349,-0.07959,1.19861,1
-0.15344,-0.13916,0.98621,1
-0.14404,-0.10022,0.98853,1
-0.14600,-0.15027,1.06287,1
-0.14514,-0.14050,1.06116,1
-0.11646,-0.10205,1.15015,1
-0.08167,-0.05103,1.09766,1
-0.05347,-0.03577,1.03040,1
-0.05579,-0.17200,0.95288,1
-0.04541,-0.27124,0.87048,1
-0.00757,-0.20935,0.83936,1
-0.02881,-0.29651,0.85107,1
-0.00916,-0.20239,0.74377,1
-0.04919,-0.23779,0.83887,1
-0.03821,-0.26978,0.95459,1
-0.02625,-0.27625,1.03381,1
-0.03955,-0.27905,0.99695,1
-0.05798,-0.25012,0.95410,1
-0.05298,-0.22949,1.01660,1
-0.06531,-0.23682,1.05945,1
-0.06323,-0.23242,1.07922,1
-0.01697,-0.14673,1.03149,1
-0.01855,-0.19897,1.06726,1
-0.02905,-0.19519,0.95740,1
-0.01501,-0.08569,0.84998,1
0.00562,-0.08740,1.00317,1
0.00891,-0.09509,1.03271,1
0.02625,-0.02917,1.04016,1
0.03284,-0.00830,0.99927,1
0.01514,-0.01111,1.00061,1
0.02930,0.08923,0.96619,1
0.04651,0.11450,1.04211,1
0.04651,0.13550,1.04077,1
0.03760,0.16614,0.92212,1
0.04028,0.18494,0.93250,1
0.04858,0.19446,0.98645,1
0.04382,0.18262,0.93506,1
0.02136,0.06421,0.98242,1
0.00574,0.03149,0.94312,1
0.00061,0.00110,0.97473,1
-0.00134,-0.07690,1.09302,1
-0.01831,-0.08325,1.00598,1
-0.03552,-0.15479,1.02234,1
-0.04773,-0.17639,0.98633,1
-0.05774,-0.22314,0.99609,1
